ENSG	ENST	ENSP	Gene_name	Length	PredHel	Topology
ENSG00000184560	ENST00000333870	ENSP00000328061	C17orf74	len=501	PredHel=1	Topology=i26-48o
ENSG00000184560	ENST00000574034	ENSP00000458799	C17orf74	len=125	PredHel=1	Topology=i26-48o
ENSG00000178467	ENST00000383729	ENSP00000373235	P4HTM	len=502	PredHel=1	Topology=i60-82o
ENSG00000178467	ENST00000343546	ENSP00000341422	P4HTM	len=563	PredHel=1	Topology=i60-82o
ENSG00000178467	ENST00000475629	ENSP00000477191	P4HTM	len=139	PredHel=1	Topology=i33-55o
ENSG00000178467	ENST00000444213	ENSP00000398554	P4HTM	len=226	PredHel=1	Topology=i12-34o
ENSG00000198753	ENST00000538282	ENSP00000441919	PLXNB3	len=988	PredHel=1	Topology=o864-886i
ENSG00000114739	ENST00000352511	ENSP00000340361	ACVR2B	len=512	PredHel=1	Topology=i138-160o
ENSG00000124249	ENST00000372861	ENSP00000361952	KCNK15	len=330	PredHel=5	Topology=i7-29o108-130i159-181o186-208i221-243o
ENSG00000135390	ENST00000602871	ENSP00000473535	ATP5G2	len=141	PredHel=2	Topology=i80-102o117-139i
ENSG00000135390	ENST00000394349	ENSP00000377878	ATP5G2	len=198	PredHel=2	Topology=i137-159o174-196i
ENSG00000135390	ENST00000549164	ENSP00000447317	ATP5G2	len=141	PredHel=2	Topology=i80-102o117-139i
ENSG00000135390	ENST00000338662	ENSP00000340315	ATP5G2	len=157	PredHel=2	Topology=i96-118o133-155i
ENSG00000166819	ENST00000560330	ENSP00000453426	PLIN1	len=73	PredHel=1	Topology=i43-65o
ENSG00000166821	ENST00000300056	ENSP00000300056	PEX11A	len=247	PredHel=1	Topology=o220-239i
ENSG00000166821	ENST00000561257	ENSP00000453492	PEX11A	len=216	PredHel=1	Topology=i189-211o
ENSG00000118308	ENST00000354454	ENSP00000346442	LRMP	len=499	PredHel=1	Topology=i441-463o
ENSG00000118308	ENST00000536173	ENSP00000444056	LRMP	len=446	PredHel=1	Topology=i388-410o
ENSG00000118308	ENST00000548766	ENSP00000446496	LRMP	len=499	PredHel=1	Topology=i441-463o
ENSG00000118308	ENST00000547044	ENSP00000450246	LRMP	len=499	PredHel=1	Topology=i441-463o
ENSG00000166828	ENST00000300061	ENSP00000300061	SCNN1G	len=649	PredHel=2	Topology=i54-76o536-558i
ENSG00000170175	ENST00000306071	ENSP00000304290	CHRNB1	len=501	PredHel=4	Topology=o247-269i278-295o310-332i470-492o
ENSG00000170175	ENST00000570557	ENSP00000460648	CHRNB1	len=316	PredHel=2	Topology=i166-183o198-220i
ENSG00000170175	ENST00000536404	ENSP00000439209	CHRNB1	len=429	PredHel=4	Topology=o175-197i206-223o238-260i398-420o
ENSG00000170175	ENST00000576360	ENSP00000459092	CHRNB1	len=380	PredHel=2	Topology=o175-197i349-371o
ENSG00000170175	ENST00000575379	ENSP00000461751	CHRNB1	len=37	PredHel=1	Topology=i7-29o
ENSG00000157036	ENST00000412107	ENSP00000400239	EXOG	len=56	PredHel=1	Topology=i17-39o
ENSG00000157036	ENST00000436414	ENSP00000413176	EXOG	len=81	PredHel=1	Topology=i17-39o
ENSG00000157036	ENST00000287675	ENSP00000287675	EXOG	len=368	PredHel=1	Topology=i16-38o
ENSG00000157036	ENST00000443942	ENSP00000412841	EXOG	len=56	PredHel=1	Topology=i17-39o
ENSG00000157036	ENST00000431472	ENSP00000394977	EXOG	len=107	PredHel=1	Topology=i16-38o
ENSG00000157036	ENST00000447573	ENSP00000406101	EXOG	len=56	PredHel=1	Topology=i17-39o
ENSG00000157036	ENST00000422077	ENSP00000404305	EXOG	len=318	PredHel=1	Topology=i16-38o
ENSG00000157036	ENST00000454803	ENSP00000412756	EXOG	len=146	PredHel=1	Topology=i16-38o
ENSG00000157036	ENST00000438992	ENSP00000407641	EXOG	len=56	PredHel=1	Topology=i17-39o
ENSG00000157036	ENST00000457367	ENSP00000402164	EXOG	len=143	PredHel=2	Topology=i17-39o110-132i
ENSG00000101856	ENST00000217971	ENSP00000217971	PGRMC1	len=195	PredHel=1	Topology=o20-42i
ENSG00000101856	ENST00000535419	ENSP00000442821	PGRMC1	len=143	PredHel=1	Topology=o20-42i
ENSG00000168447	ENST00000343070	ENSP00000345751	SCNN1B	len=640	PredHel=1	Topology=i50-69o
ENSG00000168447	ENST00000307331	ENSP00000302874	SCNN1B	len=685	PredHel=1	Topology=i95-114o
ENSG00000168447	ENST00000564275	ENSP00000457754	SCNN1B	len=296	PredHel=1	Topology=i50-69o
ENSG00000168447	ENST00000568085	ENSP00000455673	SCNN1B	len=604	PredHel=1	Topology=i50-69o
ENSG00000168447	ENST00000568923	ENSP00000456309	SCNN1B	len=613	PredHel=1	Topology=i50-69o
ENSG00000014919	ENST00000370483	ENSP00000359514	COX15	len=388	PredHel=7	Topology=i68-90o154-171i184-202o224-246i267-289o327-344i357-376o
ENSG00000014919	ENST00000016171	ENSP00000016171	COX15	len=410	PredHel=8	Topology=i68-90o154-171i184-202o224-246i267-289o327-344i357-379o384-401i
ENSG00000130300	ENST00000252590	ENSP00000252590	PLVAP	len=442	PredHel=1	Topology=i27-49o
ENSG00000130300	ENST00000599426	ENSP00000472928	PLVAP	len=188	PredHel=1	Topology=o27-49i
ENSG00000134207	ENST00000610222	ENSP00000476396	SYT6	len=510	PredHel=1	Topology=o59-81i
ENSG00000134207	ENST00000608879	ENSP00000476324	SYT6	len=125	PredHel=1	Topology=o26-48i
ENSG00000134207	ENST00000393296	ENSP00000376974	SYT6	len=510	PredHel=1	Topology=o59-81i
ENSG00000130303	ENST00000252593	ENSP00000252593	BST2	len=180	PredHel=1	Topology=i22-44o
ENSG00000077713	ENST00000217909	ENSP00000217909	SLC25A43	len=341	PredHel=3	Topology=i163-185o200-222i262-284o
ENSG00000166825	ENST00000300060	ENSP00000300060	ANPEP	len=967	PredHel=1	Topology=i12-34o
ENSG00000166825	ENST00000559874	ENSP00000452934	ANPEP	len=103	PredHel=1	Topology=o10-32i
ENSG00000166825	ENST00000560137	ENSP00000453413	ANPEP	len=61	PredHel=1	Topology=o10-32i
ENSG00000197376	ENST00000310194	ENSP00000310632	OR8S1	len=359	PredHel=5	Topology=o25-47i59-78o98-120i140-162o196-218i
ENSG00000205060	ENST00000378509	ENSP00000367770	SLC35B4	len=331	PredHel=9	Topology=o5-24i31-50o65-84i116-138o153-175i196-215o225-244i251-273o293-315i
ENSG00000205060	ENST00000416907	ENSP00000405445	SLC35B4	len=132	PredHel=3	Topology=o5-24i31-50o65-84i
ENSG00000005022	ENST00000317881	ENSP00000360671	SLC25A5	len=298	PredHel=3	Topology=o109-131i172-194o209-231i
ENSG00000188763	ENST00000344575	ENSP00000345785	FZD9	len=591	PredHel=7	Topology=o232-254i266-288o320-342i355-377o403-425i446-468o507-529i
ENSG00000188051	ENST00000341130	ENSP00000342162	TMEM221	len=291	PredHel=4	Topology=i9-31o70-92i123-145o150-172i
ENSG00000269035	ENST00000594663	ENSP00000472415	CTD-2521M24.10	len=226	PredHel=2	Topology=o107-129i136-158o
ENSG00000124134	ENST00000306117	ENSP00000307694	KCNS1	len=526	PredHel=3	Topology=o305-327i378-397o436-458i
ENSG00000124134	ENST00000537075	ENSP00000445595	KCNS1	len=526	PredHel=3	Topology=o305-327i378-397o436-458i
ENSG00000130304	ENST00000600277	ENSP00000472082	SLC27A1	len=224	PredHel=1	Topology=o15-37i
ENSG00000130304	ENST00000252595	ENSP00000252595	SLC27A1	len=646	PredHel=1	Topology=i13-35o
ENSG00000130304	ENST00000599380	ENSP00000469459	SLC27A1	len=96	PredHel=1	Topology=o15-37i
ENSG00000130304	ENST00000600297	ENSP00000469881	SLC27A1	len=224	PredHel=1	Topology=o15-37i
ENSG00000130304	ENST00000442725	ENSP00000413424	SLC27A1	len=646	PredHel=1	Topology=i13-35o
ENSG00000169836	ENST00000304883	ENSP00000303325	TACR3	len=465	PredHel=7	Topology=o90-112i125-147o162-181i202-221o249-271i302-324o337-359i
ENSG00000080493	ENST00000264485	ENSP00000264485	SLC4A4	len=1079	PredHel=9	Topology=o469-491i504-526o555-577i726-748o778-797i818-840o878-897i904-923o962-984i
ENSG00000080493	ENST00000351898	ENSP00000307349	SLC4A4	len=995	PredHel=7	Topology=o469-491i504-526o555-577i726-748o778-797i817-839o878-900i
ENSG00000080493	ENST00000512686	ENSP00000422400	SLC4A4	len=646	PredHel=3	Topology=o425-447i460-482o511-533i
ENSG00000080493	ENST00000340595	ENSP00000344272	SLC4A4	len=1035	PredHel=9	Topology=o425-447i460-482o511-533i682-704o734-753i774-796o834-853i860-879o918-940i
ENSG00000080493	ENST00000425175	ENSP00000393557	SLC4A4	len=1094	PredHel=9	Topology=o469-491i504-526o555-577i726-748o778-797i818-840o878-897i904-923o962-984i
ENSG00000259224	ENST00000412468	ENSP00000396523	SLC35G6	len=338	PredHel=8	Topology=i40-62o104-126i159-181o191-213i218-240o250-272i279-301o311-330i
ENSG00000023839	ENST00000370449	ENSP00000359478	ABCC2	len=1545	PredHel=14	Topology=o30-52i64-86o96-117i129-151o161-183i318-340o355-377i434-456o460-482i544-566o981-1003i1024-1046o1103-1137i1206-1228o
ENSG00000023839	ENST00000370434	ENSP00000359463	ABCC2	len=293	PredHel=5	Topology=o30-52i64-86o96-117i129-151o161-183i
ENSG00000169704	ENST00000307395	ENSP00000303942	GP9	len=177	PredHel=1	Topology=o147-169i
ENSG00000187416	ENST00000424859	ENSP00000393128	LHFPL3	len=222	PredHel=4	Topology=i21-43o96-118i123-145o174-196i
ENSG00000187416	ENST00000401970	ENSP00000385374	LHFPL3	len=218	PredHel=4	Topology=i21-43o96-118i123-145o174-196i
ENSG00000187416	ENST00000535008	ENSP00000444350	LHFPL3	len=236	PredHel=3	Topology=i39-61o110-132i188-210o
ENSG00000187416	ENST00000543266	ENSP00000445976	LHFPL3	len=232	PredHel=3	Topology=i39-61o110-132i188-210o
ENSG00000172061	ENST00000347624	ENSP00000306276	LRRC15	len=581	PredHel=1	Topology=o539-561i
ENSG00000172061	ENST00000428839	ENSP00000413707	LRRC15	len=587	PredHel=1	Topology=o545-567i
ENSG00000172061	ENST00000439944	ENSP00000389128	LRRC15	len=587	PredHel=1	Topology=o545-567i
ENSG00000214376	ENST00000409977	ENSP00000386607	VSTM5	len=200	PredHel=1	Topology=o148-170i
ENSG00000133740	ENST00000520225	ENSP00000430461	E2F5	len=130	PredHel=1	Topology=i99-121o
ENSG00000181333	ENST00000315765	ENSP00000313699	HEPHL1	len=1159	PredHel=2	Topology=i7-29o1115-1137i
ENSG00000178732	ENST00000401815	ENSP00000383931	GP5	len=560	PredHel=1	Topology=o522-544i
ENSG00000178732	ENST00000323007	ENSP00000319286	GP5	len=560	PredHel=1	Topology=o522-544i
ENSG00000110218	ENST00000227638	ENSP00000227638	PANX1	len=426	PredHel=4	Topology=i38-60o108-130i213-235o275-297i
ENSG00000110218	ENST00000436171	ENSP00000411461	PANX1	len=422	PredHel=4	Topology=i38-60o108-130i213-235o275-297i
ENSG00000123901	ENST00000243673	ENSP00000243673	GPR83	len=423	PredHel=7	Topology=o74-96i108-130o145-167i187-206o241-263i294-316o326-348i
ENSG00000123901	ENST00000539203	ENSP00000441550	GPR83	len=381	PredHel=6	Topology=i72-94o109-131i144-166o199-221i252-274o284-306i
ENSG00000124145	ENST00000372733	ENSP00000361818	SDC4	len=198	PredHel=1	Topology=o146-168i
ENSG00000124145	ENST00000537976	ENSP00000445353	SDC4	len=126	PredHel=1	Topology=o74-96i
ENSG00000164715	ENST00000297293	ENSP00000297293	LMTK2	len=1503	PredHel=3	Topology=i12-34o44-66i145-167o
ENSG00000184986	ENST00000392519	ENSP00000376304	TMEM121	len=319	PredHel=6	Topology=i13-30o40-62i75-97o112-131i182-204o214-236i
ENSG00000184986	ENST00000431372	ENSP00000407456	TMEM121	len=319	PredHel=6	Topology=i13-30o40-62i75-97o112-131i182-204o214-236i
ENSG00000204070	ENST00000372727	ENSP00000361812	SYS1	len=156	PredHel=4	Topology=i13-35o66-85i92-111o116-138i
ENSG00000204070	ENST00000414310	ENSP00000403071	SYS1	len=135	PredHel=3	Topology=o45-64i71-90o95-117i
ENSG00000204070	ENST00000243918	ENSP00000243918	SYS1	len=156	PredHel=4	Topology=i13-35o66-85i92-111o116-138i
ENSG00000204070	ENST00000426004	ENSP00000416506	SYS1	len=76	PredHel=1	Topology=o15-37i
ENSG00000204070	ENST00000457307	ENSP00000397601	SYS1	len=57	PredHel=1	Topology=o15-37i
ENSG00000204070	ENST00000453003	ENSP00000406879	SYS1	len=118	PredHel=2	Topology=i13-35o66-85i
ENSG00000070269	ENST00000556810	ENSP00000451677	TMEM260	len=74	PredHel=1	Topology=o51-73i
ENSG00000070269	ENST00000556422	ENSP00000450988	TMEM260	len=253	PredHel=4	Topology=i29-51o66-88i164-186o201-220i
ENSG00000070269	ENST00000261556	ENSP00000261556	TMEM260	len=707	PredHel=8	Topology=i23-45o65-87i94-116o141-163i184-206o216-238i320-342o357-376i
ENSG00000070269	ENST00000555497	ENSP00000452065	TMEM260	len=115	PredHel=3	Topology=i23-45o65-87i92-114o
ENSG00000070269	ENST00000539559	ENSP00000442602	TMEM260	len=324	PredHel=6	Topology=i23-45o65-87i94-116o141-163i184-206o216-238i
ENSG00000070269	ENST00000556929	ENSP00000452579	TMEM260	len=20	PredHel=1	Topology=i2-19o
ENSG00000070269	ENST00000538838	ENSP00000441934	TMEM260	len=409	PredHel=8	Topology=i23-45o65-87i94-116o141-163i184-206o216-238i320-342o357-376i
ENSG00000005483	ENST00000476671	ENSP00000417888	KMT2E	len=609	PredHel=1	Topology=o583-605i
ENSG00000133657	ENST00000439040	ENSP00000416508	ATP13A3	len=1226	PredHel=10	Topology=i29-51o231-253i412-434o449-468i931-953o968-985i1006-1028o1075-1092i1105-1127o1142-1160i
ENSG00000133657	ENST00000429136	ENSP00000402550	ATP13A3	len=162	PredHel=2	Topology=i12-34o49-71i
ENSG00000133657	ENST00000457986	ENSP00000406234	ATP13A3	len=102	PredHel=1	Topology=i29-51o
ENSG00000133657	ENST00000446356	ENSP00000410767	ATP13A3	len=46	PredHel=1	Topology=i27-45o
ENSG00000133657	ENST00000256031	ENSP00000256031	ATP13A3	len=1226	PredHel=10	Topology=i29-51o231-253i412-434o449-468i931-953o968-985i1006-1028o1075-1092i1105-1127o1142-1160i
ENSG00000198400	ENST00000392302	ENSP00000376120	NTRK1	len=760	PredHel=1	Topology=o381-403i
ENSG00000198400	ENST00000368196	ENSP00000357179	NTRK1	len=790	PredHel=1	Topology=o411-433i
ENSG00000198400	ENST00000524377	ENSP00000431418	NTRK1	len=796	PredHel=1	Topology=o417-439i
ENSG00000198400	ENST00000358660	ENSP00000351486	NTRK1	len=793	PredHel=1	Topology=o411-433i
ENSG00000185033	ENST00000332496	ENSP00000332204	SEMA4B	len=837	PredHel=1	Topology=o717-739i
ENSG00000185033	ENST00000411539	ENSP00000394720	SEMA4B	len=837	PredHel=1	Topology=o717-739i
ENSG00000174898	ENST00000381624	ENSP00000371037	CATSPERD	len=798	PredHel=1	Topology=o719-741i
ENSG00000254806	ENST00000419593	ENSP00000456116	SYS1-DBNDD2	len=78	PredHel=2	Topology=i13-35o55-77i
ENSG00000254806	ENST00000458187	ENSP00000457768	SYS1-DBNDD2	len=97	PredHel=1	Topology=o15-37i
ENSG00000254806	ENST00000452133	ENSP00000457650	SYS1-DBNDD2	len=78	PredHel=2	Topology=i13-35o55-77i
ENSG00000066455	ENST00000163416	ENSP00000163416	GOLGA5	len=731	PredHel=1	Topology=o695-717i
ENSG00000027644	ENST00000368195	ENSP00000357178	INSRR	len=1297	PredHel=1	Topology=o922-944i
ENSG00000184988	ENST00000588693	ENSP00000468220	TMEM106A	len=241	PredHel=1	Topology=i94-116o
ENSG00000184988	ENST00000588659	ENSP00000466820	TMEM106A	len=262	PredHel=1	Topology=i94-116o
ENSG00000184988	ENST00000541594	ENSP00000439844	TMEM106A	len=214	PredHel=1	Topology=i46-68o
ENSG00000184988	ENST00000536052	ENSP00000439835	TMEM106A	len=215	PredHel=1	Topology=i94-116o
ENSG00000184988	ENST00000331615	ENSP00000330774	TMEM106A	len=262	PredHel=1	Topology=i94-116o
ENSG00000196371	ENST00000358752	ENSP00000351602	FUT4	len=530	PredHel=1	Topology=i148-170o
ENSG00000174233	ENST00000550422	ENSP00000446730	ADCY6	len=1115	PredHel=11	Topology=i152-174o178-197i209-231o236-253i260-278o288-310i669-691o701-723i743-765o780-802i839-861o
ENSG00000174233	ENST00000307885	ENSP00000311405	ADCY6	len=1168	PredHel=12	Topology=i152-174o178-197i209-231o236-253i260-278o288-310i669-691o701-723i744-763o815-834i839-861o889-911i
ENSG00000174233	ENST00000357869	ENSP00000350536	ADCY6	len=1115	PredHel=11	Topology=i152-174o178-197i209-231o236-253i260-278o288-310i669-691o701-723i743-765o780-802i839-861o
ENSG00000187800	ENST00000338302	ENSP00000344465	PEAR1	len=1037	PredHel=1	Topology=o755-777i
ENSG00000187800	ENST00000292357	ENSP00000292357	PEAR1	len=1037	PredHel=1	Topology=o755-777i
ENSG00000163519	ENST00000295756	ENSP00000295756	TRAT1	len=186	PredHel=1	Topology=o10-32i
ENSG00000124155	ENST00000279036	ENSP00000279036	PIGT	len=578	PredHel=1	Topology=o522-544i
ENSG00000124155	ENST00000279035	ENSP00000279035	PIGT	len=476	PredHel=1	Topology=o420-442i
ENSG00000124155	ENST00000372689	ENSP00000361774	PIGT	len=511	PredHel=1	Topology=o455-477i
ENSG00000124155	ENST00000543458	ENSP00000441577	PIGT	len=522	PredHel=1	Topology=o466-488i
ENSG00000124155	ENST00000341555	ENSP00000343783	PIGT	len=384	PredHel=1	Topology=o328-350i
ENSG00000124155	ENST00000535404	ENSP00000440528	PIGT	len=423	PredHel=1	Topology=o367-389i
ENSG00000124155	ENST00000545755	ENSP00000443963	PIGT	len=316	PredHel=1	Topology=o260-282i
ENSG00000134198	ENST00000369516	ENSP00000358529	TSPAN2	len=221	PredHel=4	Topology=i13-35o55-77i89-111o188-210i
ENSG00000134198	ENST00000369515	ENSP00000358528	TSPAN2	len=196	PredHel=3	Topology=i13-35o55-77i163-185o
ENSG00000134198	ENST00000433172	ENSP00000415256	TSPAN2	len=187	PredHel=3	Topology=i7-29o49-71i83-105o
ENSG00000134198	ENST00000369514	ENSP00000358527	TSPAN2	len=193	PredHel=3	Topology=i13-35o55-77i89-111o
ENSG00000149218	ENST00000278505	ENSP00000278505	ENDOD1	len=500	PredHel=3	Topology=o342-364i429-451o461-483i
ENSG00000173218	ENST00000369510	ENSP00000358523	VANGL1	len=522	PredHel=4	Topology=i109-131o146-168i180-202o217-239i
ENSG00000173218	ENST00000310260	ENSP00000310800	VANGL1	len=524	PredHel=4	Topology=i111-133o148-170i182-204o219-241i
ENSG00000173218	ENST00000369509	ENSP00000358522	VANGL1	len=524	PredHel=4	Topology=i111-133o148-170i182-204o219-241i
ENSG00000173218	ENST00000355485	ENSP00000347672	VANGL1	len=524	PredHel=4	Topology=i111-133o148-170i182-204o219-241i
ENSG00000156413	ENST00000529165	ENSP00000436547	FUT6	len=137	PredHel=1	Topology=o10-32i
ENSG00000156413	ENST00000531085	ENSP00000432161	FUT6	len=69	PredHel=1	Topology=o10-32i
ENSG00000156413	ENST00000531199	ENSP00000436413	FUT6	len=66	PredHel=1	Topology=o10-32i
ENSG00000156413	ENST00000532464	ENSP00000431880	FUT6	len=44	PredHel=1	Topology=o10-32i
ENSG00000077458	ENST00000542135	ENSP00000445612	FAM76B	len=91	PredHel=1	Topology=i71-90o
ENSG00000077458	ENST00000540054	ENSP00000442652	FAM76B	len=91	PredHel=1	Topology=i71-90o
ENSG00000171124	ENST00000589714	ENSP00000467081	FUT3	len=107	PredHel=1	Topology=o15-37i
ENSG00000171124	ENST00000587048	ENSP00000468515	FUT3	len=100	PredHel=1	Topology=o15-37i
ENSG00000171124	ENST00000585715	ENSP00000467633	FUT3	len=44	PredHel=1	Topology=o15-37i
ENSG00000164713	ENST00000297290	ENSP00000297290	BRI3	len=125	PredHel=2	Topology=i67-86o90-112i
ENSG00000130383	ENST00000588525	ENSP00000466880	FUT5	len=374	PredHel=1	Topology=i12-34o
ENSG00000130383	ENST00000252675	ENSP00000252675	FUT5	len=374	PredHel=1	Topology=i12-34o
ENSG00000006116	ENST00000005284	ENSP00000005284	CACNG3	len=315	PredHel=4	Topology=i7-29o106-128i135-157o179-201i
ENSG00000267740	ENST00000592091	ENSP00000465499	AC024592.12	len=121	PredHel=2	Topology=i21-43o58-80i
ENSG00000267740	ENST00000585661	ENSP00000467210	AC024592.12	len=144	PredHel=4	Topology=i21-42o57-79i86-103o118-140i
ENSG00000163393	ENST00000369503	ENSP00000358515	SLC22A15	len=547	PredHel=12	Topology=i20-42o111-129i141-160o165-187i194-216o226-245i303-325o335-357i369-386o401-420i433-455o460-482i
ENSG00000163393	ENST00000369502	ENSP00000358514	SLC22A15	len=245	PredHel=6	Topology=i20-42o111-129i141-160o165-187i194-216o226-244i
ENSG00000121989	ENST00000241416	ENSP00000241416	ACVR2A	len=513	PredHel=1	Topology=i139-161o
ENSG00000121989	ENST00000404590	ENSP00000384338	ACVR2A	len=513	PredHel=1	Topology=i139-161o
ENSG00000121989	ENST00000535787	ENSP00000439988	ACVR2A	len=405	PredHel=1	Topology=i31-53o
ENSG00000163399	ENST00000418797	ENSP00000400124	ATP1A1	len=106	PredHel=1	Topology=i65-87o
ENSG00000163399	ENST00000295598	ENSP00000295598	ATP1A1	len=1023	PredHel=10	Topology=i98-120o130-149i290-312o322-344i776-798o802-824i862-884o913-932i953-975o985-1002i
ENSG00000163399	ENST00000369494	ENSP00000358506	ATP1A1	len=144	PredHel=2	Topology=i67-89o99-118i
ENSG00000163399	ENST00000440951	ENSP00000396236	ATP1A1	len=157	PredHel=3	Topology=i29-51o80-102i123-145o
ENSG00000163399	ENST00000537345	ENSP00000445306	ATP1A1	len=1023	PredHel=10	Topology=i98-120o130-149i290-312o322-344i776-798o802-824i862-884o913-932i953-975o985-1002i
ENSG00000163399	ENST00000369496	ENSP00000358508	ATP1A1	len=992	PredHel=10	Topology=i67-89o99-118i259-281o291-313i745-767o771-793i831-853o882-901i922-944o954-971i
ENSG00000174886	ENST00000592634	ENSP00000467706	NDUFA11	len=120	PredHel=2	Topology=i21-43o58-80i
ENSG00000174886	ENST00000308961	ENSP00000311740	NDUFA11	len=141	PredHel=4	Topology=i21-43o58-80i87-104o108-125i
ENSG00000183873	ENST00000414099	ENSP00000398962	SCN5A	len=1998	PredHel=19	Topology=i127-149o253-275i391-413o714-736i749-771o781-798i839-861o876-895i916-938o1205-1224i1245-1262o1277-1299i1326-1348o1430-1452i1512-1529o1539-1559i1572-1594o1642-1664i1729-1751o
ENSG00000183873	ENST00000423572	ENSP00000398266	SCN5A	len=2015	PredHel=21	Topology=i127-149o193-215i222-244o254-276i391-413o714-736i749-771o781-798i839-861o876-895i916-938o1204-1223i1244-1261o1276-1298i1325-1347o1447-1469i1529-1546o1556-1576i1589-1611o1659-1681i1746-1768o
ENSG00000183873	ENST00000413689	ENSP00000410257	SCN5A	len=2016	PredHel=19	Topology=i127-149o253-275i391-413o714-736i749-771o781-798i839-861o876-895i916-938o1205-1224i1245-1262o1277-1299i1326-1348o1448-1470i1530-1547o1557-1577i1590-1612o1660-1682i1747-1769o
ENSG00000183873	ENST00000333535	ENSP00000328968	SCN5A	len=2016	PredHel=21	Topology=i127-149o193-215i222-244o254-276i391-413o714-736i749-771o781-798i839-861o876-895i916-938o1205-1224i1245-1262o1277-1299i1326-1348o1448-1470i1530-1547o1557-1577i1590-1612o1660-1682i1747-1769o
